customerID,tenure,MonthlyCharges,TotalCharges,tenure_group,monthly_charge_group,gender_Male,SeniorCitizen_1,Partner_True,Dependents_True,PhoneService_True,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_True,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_True
6207-WIOLX,0.33802816901408456,0.4014925373134328,0.1712266328179091,Menengah,Sedang,False,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True
8587-XYZSF,0.9295774647887325,0.32139303482587056,0.3740249249942303,Lama,Sedang,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3091-FYHKI,0.0,0.17114427860696518,0.0019213016385875841,Baru,Sedang,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
2372-HWUHI,0.014084507042253521,0.25970149253731345,0.007206323563351027,Baru,Sedang,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
7799-LGRDP,0.5915492957746479,0.07412935323383085,0.13494114931917842,Menengah,Rendah,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False
7850-VWJUU,0.3098591549295775,0.5646766169154228,0.20305792753288715,Menengah,Sedang,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3774-VBNXY,0.8873239436619719,0.019402985074626844,0.14527463651050082,Lama,Rendah,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
6217-KDYWC,0.7887323943661972,0.013432835820895522,0.13290445418878374,Lama,Rendah,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False
0390-DCFDQ,0.0,0.5194029850746269,0.005960073851834756,Baru,Sedang,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
3146-MSEGF,1.0,0.6945273631840796,0.7393087929840757,Lama,Tinggi,False,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False
4080-OGPJL,0.09859154929577466,0.5263681592039802,0.06287214401107778,Baru,Sedang,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
1095-WGNGG,0.8450704225352113,0.8238805970149253,0.6868739903069467,Lama,Tinggi,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
2636-SJDOU,0.8873239436619719,0.6572139303482587,0.608152550196169,Lama,Tinggi,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
1131-QQZEB,0.9859154929577465,0.056716417910447736,0.20048465266558968,Lama,Rendah,True,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
5716-EZXZN,0.9014084507042254,0.8039800995024875,0.7382760212324024,Lama,Tinggi,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False
6837-BJYDQ,0.02816901408450704,0.013432835820895522,0.004909993076390492,Baru,Rendah,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
2135-RXIHG,0.0,0.27263681592039796,0.0030983152550196165,Baru,Sedang,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
6440-DKQGE,0.4084507042253521,0.46019900497512434,0.22053427186706673,Menengah,Sedang,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
3466-BYAVD,0.19718309859154928,0.5099502487562189,0.12146318947611356,Menengah,Sedang,True,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
3780-YVMFA,0.09859154929577466,0.5004975124378109,0.06295291945534273,Baru,Sedang,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
3874-EQOEP,0.08450704225352114,0.763681592039801,0.07347103623355643,Baru,Tinggi,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True
1679-JRFBR,0.971830985915493,0.8945273631840797,0.9129644588045235,Lama,Tinggi,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False
9073-ZZIAY,0.8591549295774649,0.6751243781094527,0.5996365105008078,Lama,Tinggi,True,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
3077-RSNTJ,0.07042253521126761,0.014427860696517386,0.01092776367412878,Baru,Rendah,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
6551-GNYDG,0.18309859154929578,0.6233830845771144,0.1308562197092084,Menengah,Tinggi,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
9167-APMXZ,0.295774647887324,0.6557213930348259,0.208071774751904,Menengah,Tinggi,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2749-CTKAJ,0.295774647887324,0.018905472636815884,0.0462843295638126,Menengah,Rendah,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
6371-NZYEG,0.2112676056338028,0.4577114427860697,0.11599353796445881,Menengah,Sedang,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
7554-NEWDD,0.1267605633802817,0.07412935323383085,0.02686360489268405,Baru,Rendah,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
8992-VONJD,0.16901408450704225,0.3756218905472637,0.08605469651511655,Menengah,Sedang,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0867-MKZVY,0.26760563380281693,0.6383084577114428,0.18157742903300253,Menengah,Tinggi,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
4482-EWFMI,0.014084507042253521,0.5119402985074627,0.013431802446342025,Baru,Sedang,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
4648-YPBTM,0.7323943661971831,0.5537313432835821,0.4545868912993307,Lama,Sedang,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
2907-ILJBN,0.14084507042253522,0.023383084577114438,0.024821140087699055,Baru,Rendah,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
6345-FZOQH,0.9577464788732395,0.01641791044776117,0.15516385875836605,Lama,Rendah,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
3376-BMGFE,0.04225352112676056,0.5238805970149254,0.029333025617355183,Baru,Sedang,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
5997-OPVFA,1.0,0.7044776119402985,0.7195534271867067,Lama,Tinggi,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
3445-HXXGF,0.8028169014084507,0.2691542288557213,0.30376182783291017,Lama,Sedang,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True
1159-WFSGR,0.2112676056338028,0.021393034825870627,0.03491807062081699,Menengah,Rendah,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
7654-YWJUF,0.5915492957746479,0.6567164179104478,0.4062370182321717,Menengah,Tinggi,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
1875-QIVME,0.014084507042253521,0.8572139303482588,0.025848142164781908,Baru,Tinggi,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
6727-IOTLZ,0.18309859154929578,0.6338308457711442,0.13419686129702285,Menengah,Tinggi,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0691-JVSYA,0.7323943661971831,0.7621890547263681,0.574821140087699,Lama,Tinggi,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True
5918-VUKWP,0.4366197183098592,0.02288557213930348,0.07336141241633971,Menengah,Rendah,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1744-JHKYS,0.46478873239436624,0.06417910447761191,0.08786060466189707,Menengah,Rendah,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
2656-FMOKZ,0.19718309859154928,0.5592039800995025,0.13003692591737828,Menengah,Sedang,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
2070-FNEXE,0.08450704225352114,0.5791044776119403,0.05594276482806371,Baru,Sedang,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5947-SGKCL,0.19718309859154928,0.8666666666666666,0.1777579044541888,Menengah,Tinggi,False,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
3712-PKXZA,0.8450704225352113,0.02288557213930348,0.14230325409646896,Lama,Rendah,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
6317-YPKDH,0.0,0.11641791044776117,0.0012866374336487421,Baru,Rendah,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6582-OIVSP,0.0,0.2691542288557213,0.0030579275328871443,Baru,Sedang,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9367-WXLCH,0.09859154929577466,0.6592039800995024,0.07429609969997693,Baru,Tinggi,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5524-KHNJP,0.4507042253521127,0.5621890547263682,0.2809254558042926,Menengah,Sedang,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False
1918-ZBFQJ,0.16901408450704225,0.6069651741293532,0.1261077775213478,Menengah,Sedang,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
